Category,Indicator,Metro,Year_Desc,Year,Value,Formatted_Value,Rank,Rank_Order,Key_Indicator,Data_Type
Business Vitality,Value of Exports,"Pittsburgh, PA Metro Area",2016 (2014 data),2016,10015798003,"$10,015,798,003",10,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Pittsburgh, PA Metro Area",2017 (2015 data),2017,9137102613,"$9,137,102,613",11,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Pittsburgh, PA Metro Area",2018 (2016 data),2018,7970979856,"$7,970,979,856",11,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Pittsburgh, PA Metro Area",2019 (2017 data),2019,9322745513,"$9,322,745,513",11,(highest to lowest),0,Dollar
Business Vitality,"Patents Issued Per 1,000 Workers","Pittsburgh, PA Metro Area",2015 (2014 data),2015,0.8797661971240934,0.88,11,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Pittsburgh, PA Metro Area",2016 (2015 data),2016,0.8184156275461566,0.82,11,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Pittsburgh, PA Metro Area",2017 (2016 data),2017,0.8099536117476908,0.81,11,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Pittsburgh, PA Metro Area",2018 (2017 data),2018,0.977429034010708,0.98,7,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Pittsburgh, PA Metro Area",2019 (2018 data),2019,0.9340906031750047,0.93,7,(highest to lowest),0,Numeric
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Pittsburgh, PA Metro Area",2015 (2013 data),2015,661876,"$661,876",9,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Pittsburgh, PA Metro Area",2016 (2014 data),2016,667593,"$667,593",9,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Pittsburgh, PA Metro Area",2017 (2015 data),2017,663418,"$663,418",11,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Pittsburgh, PA Metro Area",2018 (2016 data),2018,636658,"$636,658",11,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Pittsburgh, PA Metro Area",2019 (2017 data),2019,682096,"$682,096",10,(highest to lowest),0,Dollar
Business Vitality,New Establishments (State Level),"Pittsburgh, PA Metro Area",2015 (2014 data),2015,21170,"21,170",4,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Pittsburgh, PA Metro Area",2016 (2015 data),2016,21705,"21,705",4,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Pittsburgh, PA Metro Area",2017 (2016 data),2017,22282,"22,282",5,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Pittsburgh, PA Metro Area",2018 (2017 data),2018,21614,"21,614",6,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Pittsburgh, PA Metro Area",2019 (2018 data),2019,21421,"21,421",6,(highest to lowest),1,Numeric
Business Vitality,Establishments Surviving 5 Years (State Level),"Pittsburgh, PA Metro Area",2015 (2009-2014),2015,0.5,50.00%,8,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Pittsburgh, PA Metro Area",2016 (2010-2015),2016,0.493,49.30%,10,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Pittsburgh, PA Metro Area",2017 (2011-2016),2017,0.473,47.30%,11,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Pittsburgh, PA Metro Area",2018 (2012-2017),2018,0.463,46.30%,11,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Pittsburgh, PA Metro Area",2019 (2013-2018),2019,0.496,49.60%,12,(highest to lowest),1,Percent
Business Vitality,Annual Amount of Venture Capital,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2014 data),2015,299000000,"$299,000,000",12,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2015 data),2016,307000000,"$307,000,000",12,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2016 data),2017,226000000,"$226,000,000",12,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2017 data),2018,314000000,"$314,000,000",12,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2018 data),2019,632000000,"$632,000,000",12,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2013 data),2015,17606844113,"$17,606,844,113",8,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2014 data),2016,18667226011,"$18,667,226,011",8,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2015 data),2017,18847798760,"$18,847,798,760",8,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2016 data),2018,20256775155,"$20,256,775,155",7,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2017 data),2019,20788844507,"$20,788,844,507",7,(highest to lowest),0,Dollar
Business Vitality,"Patents Issued Per 1,000 Workers","Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2014 data),2015,2.0545569879708845,2.05,6,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2015 data),2016,2.034999349629666,2.03,5,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2016 data),2017,2.301095525526127,2.30,4,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2017 data),2018,2.4149307876233026,2.41,4,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2018 data),2019,2.165513507735332,2.17,4,(highest to lowest),0,Numeric
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2013 data),2015,572597,"$572,597",11,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2014 data),2016,564391,"$564,391",11,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2015 data),2017,675019,"$675,019",10,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2016 data),2018,637887,"$637,887",10,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2017 data),2019,581949,"$581,949",12,(highest to lowest),0,Dollar
Business Vitality,New Establishments (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2014 data),2015,8528,"8,528",11,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2015 data),2016,9262,"9,262",12,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2016 data),2017,9825,"9,825",11,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2017 data),2018,9678,"9,678",11,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2018 data),2019,11008,"11,008",11,(highest to lowest),1,Numeric
Business Vitality,Establishments Surviving 5 Years (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015 (2009-2014),2015,0.482,48.20%,10,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016 (2010-2015),2016,0.502,50.20%,9,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017 (2011-2016),2017,0.511,51.10%,7,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018 (2012-2017),2018,0.512,51.20%,7,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2019 (2013-2018),2019,0.512,51.20%,5,(highest to lowest),1,Percent
Business Vitality,Annual Amount of Venture Capital,"San Francisco-Oakland-Hayward, CA Metro Area",2015 (2014 data),2015,33480000000,"$33,480,000,000",1,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"San Francisco-Oakland-Hayward, CA Metro Area",2016 (2015 data),2016,45088000000,"$45,088,000,000",1,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"San Francisco-Oakland-Hayward, CA Metro Area",2017 (2016 data),2017,34388000000,"$34,388,000,000",1,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"San Francisco-Oakland-Hayward, CA Metro Area",2018 (2017 data),2018,36907000000,"$36,907,000,000",1,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"San Francisco-Oakland-Hayward, CA Metro Area",2019 (2018 data),2019,69154000000,"$69,154,000,000",1,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"San Francisco-Oakland-Hayward, CA Metro Area",2015 (2013 data),2015,25305259488,"$25,305,259,488",4,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"San Francisco-Oakland-Hayward, CA Metro Area",2016 (2014 data),2016,26863687210,"$26,863,687,210",4,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"San Francisco-Oakland-Hayward, CA Metro Area",2017 (2015 data),2017,25061063732,"$25,061,063,732",4,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"San Francisco-Oakland-Hayward, CA Metro Area",2018 (2016 data),2018,24506252266,"$24,506,252,266",4,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"San Francisco-Oakland-Hayward, CA Metro Area",2019 (2017 data),2019,29103837825,"$29,103,837,825",4,(highest to lowest),0,Dollar
Business Vitality,"Patents Issued Per 1,000 Workers","San Francisco-Oakland-Hayward, CA Metro Area",2015 (2014 data),2015,4.748219357867158,4.75,1,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","San Francisco-Oakland-Hayward, CA Metro Area",2016 (2015 data),2016,4.498311050804536,4.50,1,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","San Francisco-Oakland-Hayward, CA Metro Area",2017 (2016 data),2017,4.544509526419191,4.54,1,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","San Francisco-Oakland-Hayward, CA Metro Area",2018 (2017 data),2018,4.6121727045075485,4.61,1,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","San Francisco-Oakland-Hayward, CA Metro Area",2019 (2018 data),2019,4.358915534203317,4.36,1,(highest to lowest),0,Numeric
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"San Francisco-Oakland-Hayward, CA Metro Area",2015 (2013 data),2015,1377342,"$1,377,342",3,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"San Francisco-Oakland-Hayward, CA Metro Area",2016 (2014 data),2016,1253512,"$1,253,512",4,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"San Francisco-Oakland-Hayward, CA Metro Area",2017 (2015 data),2017,1512145,"$1,512,145",4,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"San Francisco-Oakland-Hayward, CA Metro Area",2018 (2016 data),2018,1345632,"$1,345,632",4,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"San Francisco-Oakland-Hayward, CA Metro Area",2019 (2017 data),2019,1539747,"$1,539,747",4,(highest to lowest),0,Dollar
Business Vitality,New Establishments (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2015 (2014 data),2015,127990,"127,990",1,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2016 (2015 data),2016,116310,"116,310",1,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2017 (2016 data),2017,135267,"135,267",1,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2018 (2017 data),2018,139395,"139,395",1,(highest to lowest),1,Numeric
Business Vitality,New Establishments (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2019 (2018 data),2019,139335,"139,335",1,(highest to lowest),1,Numeric
Business Vitality,Establishments Surviving 5 Years (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2015 (2009-2014),2015,0.53,53.00%,3,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2016 (2010-2015),2016,0.558,55.80%,2,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2017 (2011-2016),2017,0.555,55.50%,2,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2018 (2012-2017),2018,0.534,53.40%,3,(highest to lowest),1,Percent
Business Vitality,Establishments Surviving 5 Years (State Level),"San Francisco-Oakland-Hayward, CA Metro Area",2019 (2013-2018),2019,0.528,52.80%,3,(highest to lowest),1,Percent
Business Vitality,Annual Amount of Venture Capital,"Seattle-Tacoma-Bellevue, WA Metro Area",2015 (2014 data),2015,1570000000,"$1,570,000,000",5,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Seattle-Tacoma-Bellevue, WA Metro Area",2016 (2015 data),2016,1885000000,"$1,885,000,000",5,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Seattle-Tacoma-Bellevue, WA Metro Area",2017 (2016 data),2017,1271000000,"$1,271,000,000",5,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Seattle-Tacoma-Bellevue, WA Metro Area",2018 (2017 data),2018,1857000000,"$1,857,000,000",4,(highest to lowest),0,Dollar
Business Vitality,Annual Amount of Venture Capital,"Seattle-Tacoma-Bellevue, WA Metro Area",2019 (2018 data),2019,2046000000,"$2,046,000,000",6,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Seattle-Tacoma-Bellevue, WA Metro Area",2015 (2013 data),2015,56686350740,"$56,686,350,740",1,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Seattle-Tacoma-Bellevue, WA Metro Area",2016 (2014 data),2016,61938429466,"$61,938,429,466",1,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Seattle-Tacoma-Bellevue, WA Metro Area",2017 (2015 data),2017,67226361094,"$67,226,361,094",1,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Seattle-Tacoma-Bellevue, WA Metro Area",2018 (2016 data),2018,61881032172,"$61,881,032,172",1,(highest to lowest),0,Dollar
Business Vitality,Value of Exports,"Seattle-Tacoma-Bellevue, WA Metro Area",2019 (2017 data),2019,59007005778,"$59,007,005,778",1,(highest to lowest),0,Dollar
Business Vitality,"Patents Issued Per 1,000 Workers","Seattle-Tacoma-Bellevue, WA Metro Area",2015 (2014 data),2015,3.251853233062567,3.25,3,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Seattle-Tacoma-Bellevue, WA Metro Area",2016 (2015 data),2016,3.0960030102054263,3.10,2,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Seattle-Tacoma-Bellevue, WA Metro Area",2017 (2016 data),2017,3.14576275619603,3.15,2,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Seattle-Tacoma-Bellevue, WA Metro Area",2018 (2017 data),2018,3.337190299027453,3.34,2,(highest to lowest),0,Numeric
Business Vitality,"Patents Issued Per 1,000 Workers","Seattle-Tacoma-Bellevue, WA Metro Area",2019 (2018 data),2019,3.125828496415748,3.13,2,(highest to lowest),0,Numeric
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Seattle-Tacoma-Bellevue, WA Metro Area",2015 (2013 data),2015,887896,"$887,896",6,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Seattle-Tacoma-Bellevue, WA Metro Area",2016 (2014 data),2016,1075007,"$1,075,007",6,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Seattle-Tacoma-Bellevue, WA Metro Area",2017 (2015 data),2017,1043450,"$1,043,450",6,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Seattle-Tacoma-Bellevue, WA Metro Area",2018 (2016 data),2018,837511,"$837,511",7,(highest to lowest),0,Dollar
Business Vitality,Loans to Businesses With Under $1M In Revenue (000s),"Seattle-Tacoma-Bellevue, WA Metro Area",2019 (2017 data),2019,943955,"$943,955",7,(highest to lowest),0,Dollar
Business Vitality,New Establishments (State Level),"Seattle-Tacoma-Bellevue, WA Metro Area",2015 (2014 data),2015,14541,"14,541",10,(highest to lowest),1,Numeric
